Age,Sex,Country,Unemployment Rate (%),Year,Month
15-24,Female,United States of America,0.0656249123878749,2022,11
25+,Female,United States of America,0.0280485727150845,2022,11
15-24,Total,United States of America,0.0764765578617097,2022,10
25+,Total,United States of America,0.0278912804697277,2022,10
15-24,Male,United States of America,0.0802632319395502,2022,10
25+,Male,United States of America,0.0263247270538873,2022,10
15-24,Female,United States of America,0.0724797170208584,2022,10
25+,Female,United States of America,0.0296932026529171,2022,10
15-24,Total,United States of America,0.0823952294390614,2022,9
25+,Total,United States of America,0.0261082779990056,2022,9
15-24,Male,United States of America,0.0870077434347829,2022,9
25+,Male,United States of America,0.0250098214009615,2022,9
15-24,Female,United States of America,0.0776227170937726,2022,9
25+,Female,United States of America,0.0273752721843074,2022,9
15-24,Total,United States of America,0.0791892239878578,2022,8
25+,Total,United States of America,0.0316275556697573,2022,8
15-24,Male,United States of America,0.0851947352568841,2022,8
25+,Male,United States of America,0.0286971581769114,2022,8
15-24,Female,United States of America,0.0729263497623489,2022,8
25+,Female,United States of America,0.0349920109300244,2022,8
15-24,Total,United States of America,0.0850502170115166,2022,7
25+,Total,United States of America,0.0302236765892407,2022,7
15-24,Male,United States of America,0.0876143912643703,2022,7
25+,Male,United States of America,0.0271043593929389,2022,7
15-24,Female,United States of America,0.0823522708549979,2022,7
25+,Female,United States of America,0.0338243532910641,2022,7
15-24,Total,United States of America,0.0934825300239966,2022,6
25+,Total,United States of America,0.0295936786679245,2022,6
15-24,Male,United States of America,0.0967857791984169,2022,6
25+,Male,United States of America,0.0275639466468604,2022,6
15-24,Female,United States of America,0.0899685679566882,2022,6
25+,Female,United States of America,0.0319346438484762,2022,6
15-24,Total,United States of America,0.0784387982706473,2022,5
25+,Total,United States of America,0.0273300430905574,2022,5
15-24,Male,United States of America,0.0794204992412995,2022,5
25+,Male,United States of America,0.0272912085883308,2022,5
15-24,Female,United States of America,0.0774232220392333,2022,5
25+,Female,United States of America,0.0273747729798873,2022,5
15-24,Total,United States of America,0.0724196656326761,2022,4
25+,Total,United States of America,0.0278537653581011,2022,4
15-24,Male,United States of America,0.0833697323109665,2022,4
25+,Male,United States of America,0.0294190666087139,2022,4
15-24,Female,United States of America,0.0610590193742227,2022,4
25+,Female,United States of America,0.0260467729659747,2022,4
15-24,Total,United States of America,0.0828497847865941,2022,3
25+,Total,United States of America,0.0310273350617855,2022,3
15-24,Male,United States of America,0.0961322239073586,2022,3
25+,Male,United States of America,0.0324034025177852,2022,3
15-24,Female,United States of America,0.068969941153173,2022,3
25+,Female,United States of America,0.0294433429966997,2022,3
15-24,Total,United States of America,0.0844950259466874,2022,2
25+,Total,United States of America,0.0352831710548374,2022,2
15-24,Male,United States of America,0.0917245957959797,2022,2
25+,Male,United States of America,0.0371838928390975,2022,2
15-24,Female,United States of America,0.0770190921766961,2022,2
25+,Female,United States of America,0.0330825946808892,2022,2
15-24,Total,United States of America,0.090358157805334,2022,1
25+,Total,United States of America,0.037689020723065,2022,1
15-24,Male,United States of America,0.102739710158135,2022,1
25+,Male,United States of America,0.0400286071558031,2022,1
15-24,Female,United States of America,0.0774739897260824,2022,1
25+,Female,United States of America,0.0350059206129448,2022,1
15-24,Total,United States of America,0.0729512887887185,2021,12
25+,Total,United States of America,0.0317013563446733,2021,12
15-24,Male,United States of America,0.0819193607764553,2021,12
25+,Male,United States of America,0.0329273984012004,2021,12
15-24,Female,United States of America,0.0637295050856233,2021,12
25+,Female,United States of America,0.0303145732209907,2021,12
15-24,Total,United States of America,0.0771519344647305,2021,11
25+,Total,United States of America,0.0333266923614167,2021,11
15-24,Male,United States of America,0.0799649128162664,2021,11
25+,Male,United States of America,0.0329333350329675,2021,11
15-24,Female,United States of America,0.0742181950163626,2021,11
25+,Female,United States of America,0.0337737946802537,2021,11
15-24,Total,United States of America,0.0802367194530213,2021,10
25+,Total,United States of America,0.0371214728867219,2021,10
15-24,Male,United States of America,0.0864215185479048,2021,10
25+,Male,United States of America,0.035295450588562,2021,10
15-24,Female,United States of America,0.0738216596307551,2021,10
25+,Female,United States of America,0.0392022253437035,2021,10
15-24,Total,United States of America,0.0872352765784574,2021,9
25+,Total,United States of America,0.0396527751653932,2021,9
15-24,Male,United States of America,0.0983269541980498,2021,9
25+,Male,United States of America,0.039349017946766,2021,9
15-24,Female,United States of America,0.0756820290639731,2021,9
25+,Female,United States of America,0.0400010078258038,2021,9
15-24,Total,United States of America,0.0962800725654096,2021,8
25+,Total,United States of America,0.0463383519219773,2021,8
15-24,Male,United States of America,0.0955668466453302,2021,8
25+,Male,United States of America,0.0447159151407177,2021,8
15-24,Female,United States of America,0.097036174431958,2021,8
25+,Female,United States of America,0.0482023982412557,2021,8
15-24,Total,United States of America,0.1000763644467134,2021,7
25+,Total,United States of America,0.049661501398011,2021,7
15-24,Male,United States of America,0.1085086297906835,2021,7
25+,Male,United States of America,0.04725723609555,2021,7
15-24,Female,United States of America,0.0912054168001821,2021,7
25+,Female,United States of America,0.0524371653017839,2021,7
15-24,Total,United States of America,0.109340925672073,2021,6
25+,Total,United States of America,0.0533024446246063,2021,6
15-24,Male,United States of America,0.1151690973856664,2021,6
25+,Male,United States of America,0.0524994622602482,2021,6
15-24,Female,United States of America,0.1032871677479251,2021,6
25+,Female,United States of America,0.054227160140506,2021,6
15-24,Total,United States of America,0.1007076589115993,2021,5
25+,Total,United States of America,0.0482884620429184,2021,5
15-24,Male,United States of America,0.1079471611054826,2021,5
25+,Male,United States of America,0.0503399535818888,2021,5
15-24,Female,United States of America,0.0931075243030748,2021,5
25+,Female,United States of America,0.0459367632931927,2021,5
15-24,Total,United States of America,0.1008539414218785,2021,4
25+,Total,United States of America,0.0512522825929541,2021,4
15-24,Male,United States of America,0.1104227927854302,2021,4
25+,Male,United States of America,0.053529964799589,2021,4
15-24,Female,United States of America,0.0907044987880082,2021,4
25+,Female,United States of America,0.0486528724173959,2021,4
15-24,Total,United States of America,0.1100634379495613,2021,3
25+,Total,United States of America,0.0548238299463396,2021,3
15-24,Male,United States of America,0.1269822419691538,2021,3
25+,Male,United States of America,0.0569490605845892,2021,3
15-24,Female,United States of America,0.0926352218898942,2021,3
25+,Female,United States of America,0.0524155050630525,2021,3
15-24,Total,United States of America,0.1116173972993284,2021,2
25+,Total,United States of America,0.0589346189206202,2021,2
15-24,Male,United States of America,0.1267194861770717,2021,2
25+,Male,United States of America,0.0617862224555057,2021,2
15-24,Female,United States of America,0.0959624217199597,2021,2
25+,Female,United States of America,0.0556845607429806,2021,2
15-24,Total,United States of America,0.1209924260873776,2021,1
25+,Total,United States of America,0.060609379708654,2021,1
15-24,Male,United States of America,0.1255948997222809,2021,1
25+,Male,United States of America,0.0635455934369018,2021,1
15-24,Female,United States of America,0.1161722263187265,2021,1
25+,Female,United States of America,0.0572493330790909,2021,1
15-24,Total,United States of America,0.1160248191738102,2020,12
25+,Total,United States of America,0.0576755769616524,2020,12
15-24,Male,United States of America,0.1245282651830525,2020,12
25+,Male,United States of America,0.0593732277458936,2020,12
15-24,Female,United States of America,0.1073286551291683,2020,12
25+,Female,United States of America,0.0557431889422031,2020,12
15-24,Total,United States of America,0.1081560172501897,2020,11
25+,Total,United States of America,0.0575814156670783,2020,11
15-24,Male,United States of America,0.1194774608886738,2020,11
25+,Male,United States of America,0.0591389184680897,2020,11
15-24,Female,United States of America,0.0964917838401186,2020,11
25+,Female,United States of America,0.055807782298916,2020,11
15-24,Total,United States of America,0.1123611561714477,2020,10
25+,Total,United States of America,0.0591588947171996,2020,10
15-24,Male,United States of America,0.1223910048968901,2020,10
25+,Male,United States of America,0.0585242962860325,2020,10
15-24,Female,United States of America,0.1019278650484526,2020,10
25+,Female,United States of America,0.059885208761958,2020,10
15-24,Total,United States of America,0.1345193216841854,2020,9
25+,Total,United States of America,0.068420362314396,2020,9
15-24,Male,United States of America,0.1372892821148964,2020,9
25+,Male,United States of America,0.0647600193362392,2020,9
15-24,Female,United States of America,0.1316300423834531,2020,9
25+,Female,United States of America,0.0726219740761053,2020,9
15-24,Total,United States of America,0.1435079880938139,2020,8
25+,Total,United States of America,0.0768781239538106,2020,8
15-24,Male,United States of America,0.1432971261894155,2020,8
25+,Male,United States of America,0.0715803259361604,2020,8
15-24,Female,United States of America,0.1437339309071285,2020,8
25+,Female,United States of America,0.082946431780773,2020,8
15-24,Total,United States of America,0.1849490499607181,2020,7
25+,Total,United States of America,0.092281180792558,2020,7
15-24,Male,United States of America,0.1841466234283707,2020,7
25+,Male,United States of America,0.0841624112189005,2020,7
15-24,Female,United States of America,0.1857896704738658,2020,7
25+,Female,United States of America,0.1015823271386109,2020,7
15-24,Total,United States of America,0.2143722284506348,2020,6
25+,Total,United States of America,0.0969542178844487,2020,6
15-24,Male,United States of America,0.2088124119176463,2020,6
25+,Male,United States of America,0.0906787151829825,2020,6
15-24,Female,United States of America,0.22004736402839,2020,6
25+,Female,United States of America,0.1041715290290744,2020,6
15-24,Total,United States of America,0.2533521379323477,2020,5
25+,Total,United States of America,0.1127456950580011,2020,5
15-24,Male,United States of America,0.2424523679612091,2020,5
25+,Male,United States of America,0.1023024894496887,2020,5
15-24,Female,United States of America,0.2646243079937045,2020,5
25+,Female,United States of America,0.1247464722653289,2020,5
15-24,Total,United States of America,0.2686760828209287,2020,4
25+,Total,United States of America,0.1282585248567075,2020,4
15-24,Male,United States of America,0.2401859427922304,2020,4
25+,Male,United States of America,0.119616316197817,2020,4
15-24,Female,United States of America,0.2983689886991833,2020,4
25+,Female,United States of America,0.1381707664980268,2020,4
15-24,Total,United States of America,0.1000055714742908,2020,3
25+,Total,United States of America,0.0376437912594814,2020,3
15-24,Male,United States of America,0.1083633981137558,2020,3
25+,Male,United States of America,0.0398810160734235,2020,3
15-24,Female,United States of America,0.0914825155313825,2020,3
25+,Female,United States of America,0.0351014588670882,2020,3
15-24,Total,United States of America,0.0798031960745308,2020,2
25+,Total,United States of America,0.031797001960004,2020,2
15-24,Male,United States of America,0.0847381786174125,2020,2
25+,Male,United States of America,0.0349730125183217,2020,2
15-24,Female,United States of America,0.0747723339004758,2020,2
25+,Female,United States of America,0.0282080690312132,2020,2
15-24,Total,United States of America,0.0910552387463118,2020,1
25+,Total,United States of America,0.0324205761116727,2020,1
15-24,Male,United States of America,0.0959894945322055,2020,1
25+,Male,United States of America,0.0346614148054766,2020,1
15-24,Female,United States of America,0.0859958802003979,2020,1
25+,Female,United States of America,0.029882004099555,2020,1
15-24,Total,United States of America,0.073993620899683,2019,12
25+,Total,United States of America,0.0277810157553146,2019,12
15-24,Male,United States of America,0.0839780142232631,2019,12
25+,Male,United States of America,0.0283737732915261,2019,12
15-24,Female,United States of America,0.0637031552625065,2019,12
25+,Female,United States of America,0.0271119031677969,2019,12
15-24,Total,United States of America,0.0746172565543851,2019,11
25+,Total,United States of America,0.0271394741469716,2019,11
15-24,Male,United States of America,0.0841248320794147,2019,11
25+,Male,United States of America,0.0263127914558796,2019,11
15-24,Female,United States of America,0.0648355280269509,2019,11
25+,Female,United States of America,0.0280772224206806,2019,11
15-24,Total,United States of America,0.0753742455247516,2019,10
25+,Total,United States of America,0.0273602211477616,2019,10
15-24,Male,United States of America,0.0884444812536092,2019,10
25+,Male,United States of America,0.02584960086288,2019,10
15-24,Female,United States of America,0.0620695887569625,2019,10
25+,Female,United States of America,0.0290701157010527,2019,10
15-24,Total,United States of America,0.0782906922883479,2019,9
25+,Total,United States of America,0.0268191199210553,2019,9
15-24,Male,United States of America,0.0869150014402315,2019,9
25+,Male,United States of America,0.0255514373713881,2019,9
15-24,Female,United States of America,0.069282829038098,2019,9
25+,Female,United States of America,0.0282581137424384,2019,9
15-24,Total,United States of America,0.0831675329754564,2019,8
25+,Total,United States of America,0.0309023039087226,2019,8
15-24,Male,United States of America,0.0874813245975138,2019,8
25+,Male,United States of America,0.0276973417850003,2019,8
15-24,Female,United States of America,0.0786451857869204,2019,8
25+,Female,United States of America,0.0345801492989742,2019,8
15-24,Total,United States of America,0.0907335653096772,2019,7
25+,Total,United States of America,0.0313571946182881,2019,7
15-24,Male,United States of America,0.0935076203463837,2019,7
25+,Male,United States of America,0.0277086457969926,2019,7
15-24,Female,United States of America,0.0878023203123676,2019,7
25+,Female,United States of America,0.0355880262286884,2019,7
15-24,Total,United States of America,0.0928012566199486,2019,6
25+,Total,United States of America,0.0295704790748587,2019,6
15-24,Male,United States of America,0.1021628930676827,2019,6
25+,Male,United States of America,0.0267664278958644,2019,6
15-24,Female,United States of America,0.0828032083736731,2019,6
25+,Female,United States of America,0.0327997064136716,2019,6
15-24,Total,United States of America,0.0854401887202688,2019,5
25+,Total,United States of America,0.0261918293790473,2019,5
15-24,Male,United States of America,0.0962854611343997,2019,5
25+,Male,United States of America,0.0255779800792907,2019,5
15-24,Female,United States of America,0.0741082971006295,2019,5
25+,Female,United States of America,0.0268984047417021,2019,5
15-24,Total,United States of America,0.073924346428805,2019,4
25+,Total,United States of America,0.027411771907698,2019,4
15-24,Male,United States of America,0.0871731989380371,2019,4
25+,Male,United States of America,0.0285974551990512,2019,4
15-24,Female,United States of America,0.0602279052495484,2019,4
25+,Female,United States of America,0.0260534942993456,2019,4
15-24,Total,United States of America,0.0848237964918135,2019,3
25+,Total,United States of America,0.0326023721170494,2019,3
15-24,Male,United States of America,0.1034548726421819,2019,3
25+,Male,United States of America,0.0343214998444604,2019,3
15-24,Female,United States of America,0.0657364377121315,2019,3
25+,Female,United States of America,0.0306371828303393,2019,3
15-24,Total,United States of America,0.0926845157614218,2019,2
25+,Total,United States of America,0.0332642686218365,2019,2
15-24,Male,United States of America,0.103356093369623,2019,2
25+,Male,United States of America,0.0354215553539024,2019,2
15-24,Female,United States of America,0.081846742975704,2019,2
25+,Female,United States of America,0.0308103500814943,2019,2
15-24,Total,United States of America,0.0997162077482296,2019,1
25+,Total,United States of America,0.036068080398509,2019,1
15-24,Male,United States of America,0.111577580396214,2019,1
25+,Male,United States of America,0.0381444875185624,2019,1
15-24,Female,United States of America,0.0874970580913576,2019,1
25+,Female,United States of America,0.033701753649153,2019,1
15-24,Total,United States of America,0.0796989360335389,2018,12
25+,Total,United States of America,0.0309870119901587,2018,12
15-24,Male,United States of America,0.0904895947753595,2018,12
25+,Male,United States of America,0.0329146391966863,2018,12
15-24,Female,United States of America,0.0687680050014386,2018,12
25+,Female,United States of America,0.0287965263841653,2018,12
15-24,Total,United States of America,0.076551546705294,2018,11
25+,Total,United States of America,0.028737376692147,2018,11
15-24,Male,United States of America,0.0822386315001409,2018,11
25+,Male,United States of America,0.0276962241325963,2018,11
15-24,Female,United States of America,0.070798758408458,2018,11
25+,Female,United States of America,0.0299219370106337,2018,11
15-24,Total,United States of America,0.0803046052683733,2018,10
25+,Total,United States of America,0.0289766724298058,2018,10
15-24,Male,United States of America,0.0853872633407371,2018,10
25+,Male,United States of America,0.0283376389877113,2018,10
15-24,Female,United States of America,0.0751753586836639,2018,10
25+,Female,United States of America,0.0297056275704286,2018,10
15-24,Total,United States of America,0.0836547440920636,2018,9
25+,Total,United States of America,0.0286399994593392,2018,9
15-24,Male,United States of America,0.0875631934697164,2018,9
25+,Male,United States of America,0.0277510483143352,2018,9
