Country,Sex,Age,age_categories,Continent,Year,UnemploymentRate,latitude,longitude
France,Total,15-24,Youth,Europe,2014,0.3365655805957721,46.227638,2.213749
France,Total,25+,Adults,Europe,2014,0.1194364608235515,46.227638,2.213749
France,Female,25+,Adults,Europe,2014,0.1171801552553117,46.227638,2.213749
France,Female,15-24,Youth,Europe,2014,0.3228665825028876,46.227638,2.213749
France,Male,15-24,Youth,Europe,2014,0.3428912944210159,46.227638,2.213749
France,Male,25+,Adults,Europe,2014,0.1197587901904429,46.227638,2.213749
French Polynesia,Female,15-24,Youth,Oceania,2014,0.5248059308603509,-17.679742,-149.406843
French Polynesia,Female,25+,Adults,Oceania,2014,0.1059120578043998,-17.679742,-149.406843
French Polynesia,Male,15-24,Youth,Oceania,2014,0.4341910875930055,-17.679742,-149.406843
French Polynesia,Male,25+,Adults,Oceania,2014,0.0953826318192806,-17.679742,-149.406843
Gabon,Male,25+,Adults,Africa,2014,0.1650460662386849,-0.803689,11.609444
Gabon,Male,15-24,Youth,Africa,2014,0.4116683230814687,-0.803689,11.609444
Gabon,Female,25+,Adults,Africa,2014,0.3532058341615408,-0.803689,11.609444
Gabon,Female,15-24,Youth,Africa,2014,0.5581804507238981,-0.803689,11.609444
Gambia,Male,25+,Adults,Africa,2014,0.0760025786349351,13.443182,-15.310139
Gambia,Total,25+,Adults,Africa,2014,0.1238035760652537,13.443182,-15.310139
Gambia,Total,15-24,Youth,Africa,2014,0.1238035760652537,13.443182,-15.310139
Gambia,Female,15-24,Youth,Africa,2014,0.1904160734910956,13.443182,-15.310139
Gambia,Female,25+,Adults,Africa,2014,0.1117677079695936,13.443182,-15.310139
Gambia,Male,15-24,Youth,Africa,2014,0.1407236294286712,13.443182,-15.310139
Georgia,Total,25+,Adults,Asia,2014,0.2036584383142174,42.315407,43.356892
Georgia,Total,15-24,Youth,Asia,2014,0.5125439845281904,42.315407,43.356892
Georgia,Female,25+,Adults,Asia,2014,0.1736415160224556,42.315407,43.356892
Georgia,Female,15-24,Youth,Asia,2014,0.4438475382094604,42.315407,43.356892
Georgia,Male,15-24,Youth,Asia,2014,0.5423325901850709,42.315407,43.356892
Georgia,Male,25+,Adults,Asia,2014,0.2277794192699239,42.315407,43.356892
Germany,Female,15-24,Youth,Europe,2014,0.0941738966934379,51.165691,10.451526
Germany,Male,25+,Adults,Europe,2014,0.0657820516264202,51.165691,10.451526
Germany,Male,15-24,Youth,Europe,2014,0.1114185178221279,51.165691,10.451526
Germany,Total,15-24,Youth,Europe,2014,0.1019500926696929,51.165691,10.451526
Germany,Total,25+,Adults,Europe,2014,0.0625318971769319,51.165691,10.451526
Germany,Female,25+,Adults,Europe,2014,0.0581132987724623,51.165691,10.451526
Ghana,Total,15-24,Youth,Africa,2014,0.0752862911529542,7.946527,-1.023194
Ghana,Total,25+,Adults,Africa,2014,0.0752862911529542,7.946527,-1.023194
Ghana,Female,15-24,Youth,Africa,2014,0.1246608826452496,7.946527,-1.023194
Ghana,Male,15-24,Youth,Africa,2014,0.1256144403556367,7.946527,-1.023194
Ghana,Male,25+,Adults,Africa,2014,0.0415133363775551,7.946527,-1.023194
Ghana,Female,25+,Adults,Africa,2014,0.0428160842354078,7.946527,-1.023194
Greece,Male,25+,Adults,Europe,2014,0.2961803970023369,39.074208,21.824312
Greece,Total,25+,Adults,Europe,2014,0.3344973004915523,39.074208,21.824312
Greece,Total,15-24,Youth,Europe,2014,0.7083322141341428,39.074208,21.824312
Greece,Male,15-24,Youth,Europe,2014,0.63880308361761,39.074208,21.824312
Greece,Female,15-24,Youth,Europe,2014,0.7913857476698273,39.074208,21.824312
Greece,Female,25+,Adults,Europe,2014,0.3820677428886084,39.074208,21.824312
Guam,Male,25+,Adults,Oceania,2014,0.0824894571436246,13.444304,144.793731
Guam,Female,25+,Adults,Oceania,2014,0.0635526068387547,13.444304,144.793731
Guam,Female,15-24,Youth,Oceania,2014,0.2449031668860297,13.444304,144.793731
Guam,Male,15-24,Youth,Oceania,2014,0.235931666174219,13.444304,144.793731
Guatemala,Female,25+,Adults,North America,2014,0.0208305353353568,15.783471,-90.230759
Guatemala,Male,15-24,Youth,North America,2014,0.0607456552687421,15.783471,-90.230759
Guatemala,Male,25+,Adults,North America,2014,0.0190174326465927,15.783471,-90.230759
Guatemala,Female,15-24,Youth,North America,2014,0.1111364796260979,15.783471,-90.230759
Guatemala,Total,15-24,Youth,North America,2014,0.0782320234226006,15.783471,-90.230759
Guatemala,Total,25+,Adults,North America,2014,0.0200784334792769,15.783471,-90.230759
Guinea,Total,15-24,Youth,Africa,2014,0.0742073831332205,9.945587,-9.696645
Guinea,Total,25+,Adults,Africa,2014,0.0742073831332205,9.945587,-9.696645
Guinea,Female,15-24,Youth,Africa,2014,0.0951140240135378,9.945587,-9.696645
Guinea,Female,25+,Adults,Africa,2014,0.0553869295441725,9.945587,-9.696645
Guinea,Male,15-24,Youth,Africa,2014,0.087082650621827,9.945587,-9.696645
Guinea,Male,25+,Adults,Africa,2014,0.0696768648096913,9.945587,-9.696645
Guinea-Bissau,Male,25+,Adults,Africa,2014,0.0497058744527115,11.803749,-15.180413
Guinea-Bissau,Male,15-24,Youth,Africa,2014,0.0544065110532112,11.803749,-15.180413
Guinea-Bissau,Total,15-24,Youth,Africa,2014,0.0471003787370061,11.803749,-15.180413
Guinea-Bissau,Female,15-24,Youth,Africa,2014,0.0571597410620752,11.803749,-15.180413
Guinea-Bissau,Total,25+,Adults,Africa,2014,0.0471003787370061,11.803749,-15.180413
Guinea-Bissau,Female,25+,Adults,Africa,2014,0.0326761395686158,11.803749,-15.180413
Guyana,Male,25+,Adults,South America,2014,0.1145075075881705,4.860416,-58.93018
Guyana,Total,15-24,Youth,South America,2014,0.2150944156437186,4.860416,-58.93018
Guyana,Female,15-24,Youth,South America,2014,0.4243466115125306,4.860416,-58.93018
Guyana,Female,25+,Adults,South America,2014,0.1301404818824035,4.860416,-58.93018
Guyana,Male,15-24,Youth,South America,2014,0.2623358134787397,4.860416,-58.93018
Guyana,Total,25+,Adults,South America,2014,0.2150944156437186,4.860416,-58.93018
Haiti,Female,15-24,Youth,North America,2014,0.573235918235784,18.971187,-72.285215
Haiti,Female,25+,Adults,North America,2014,0.1566655026995084,18.971187,-72.285215
Haiti,Male,15-24,Youth,North America,2014,0.3606865615514787,18.971187,-72.285215
Haiti,Male,25+,Adults,North America,2014,0.1039243600419028,18.971187,-72.285215
Honduras,Total,15-24,Youth,North America,2014,0.1590561121706196,15.199999,-86.241905
Honduras,Female,15-24,Youth,North America,2014,0.2359450965645061,15.199999,-86.241905
Honduras,Female,25+,Adults,North America,2014,0.091528109806871,15.199999,-86.241905
Honduras,Male,15-24,Youth,North America,2014,0.1243922748395068,15.199999,-86.241905
Honduras,Male,25+,Adults,North America,2014,0.0581267291627494,15.199999,-86.241905
Honduras,Total,25+,Adults,North America,2014,0.0703752451046227,15.199999,-86.241905
Hong Kong,Female,15-24,Youth,Asia,2014,0.1081549329823524,22.396428,114.109497
Hong Kong,Female,25+,Adults,Asia,2014,0.0334685325955572,22.396428,114.109497
Hong Kong,Male,15-24,Youth,Asia,2014,0.1398372236697198,22.396428,114.109497
Hong Kong,Male,25+,Adults,Asia,2014,0.039606220956781,22.396428,114.109497
Hong Kong,Total,25+,Adults,Asia,2014,0.0366649654838969,22.396428,114.109497
Hong Kong,Total,15-24,Youth,Asia,2014,0.123841628837734,22.396428,114.109497
Hungary,Male,15-24,Youth,Europe,2014,0.2677348303741707,47.162494,19.503304
Hungary,Total,15-24,Youth,Europe,2014,0.2735233285879287,47.162494,19.503304
Hungary,Total,25+,Adults,Europe,2014,0.0896747159472454,47.162494,19.503304
Hungary,Female,25+,Adults,Europe,2014,0.0926294018104166,47.162494,19.503304
Hungary,Female,15-24,Youth,Europe,2014,0.2803996884149454,47.162494,19.503304
Hungary,Male,25+,Adults,Europe,2014,0.0868409035966585,47.162494,19.503304
Iceland,Male,15-24,Youth,Europe,2014,0.168094764833866,64.963051,-19.020835
Iceland,Male,25+,Adults,Europe,2014,0.0446694780950334,64.963051,-19.020835
Iceland,Female,25+,Adults,Europe,2014,0.0584490585296408,64.963051,-19.020835
Iceland,Total,15-24,Youth,Europe,2014,0.1310806092025034,64.963051,-19.020835
Iceland,Total,25+,Adults,Europe,2014,0.0519890408015256,64.963051,-19.020835
Iceland,Female,15-24,Youth,Europe,2014,0.0871498025732627,64.963051,-19.020835
India,Total,15-24,Youth,Asia,2014,0.1573616445960586,20.593684,78.96288
India,Total,25+,Adults,Asia,2014,0.1573616445960586,20.593684,78.96288
India,Female,15-24,Youth,Asia,2014,0.2859733003841092,20.593684,78.96288
India,Female,25+,Adults,Asia,2014,0.0745923876547852,20.593684,78.96288
India,Male,15-24,Youth,Asia,2014,0.3022106422412635,20.593684,78.96288
India,Male,25+,Adults,Asia,2014,0.066708748556233,20.593684,78.96288
Indonesia,Total,25+,Adults,Asia,2014,0.0231137016841709,-0.789275,113.921327
Indonesia,Male,25+,Adults,Asia,2014,0.0263101345725106,-0.789275,113.921327
Indonesia,Male,15-24,Youth,Asia,2014,0.2109780010207096,-0.789275,113.921327
Indonesia,Female,15-24,Youth,Asia,2014,0.2216417309087002,-0.789275,113.921327
Indonesia,Female,25+,Adults,Asia,2014,0.0191517365494641,-0.789275,113.921327
Indonesia,Total,15-24,Youth,Asia,2014,0.2108302667275511,-0.789275,113.921327
Iran,Female,15-24,Youth,Asia,2014,0.5799511133793549,32.427908,53.688046
Iran,Total,25+,Adults,Asia,2014,0.1142254693921405,32.427908,53.688046
Iran,Male,25+,Adults,Asia,2014,0.0948857073786564,32.427908,53.688046
Iran,Female,25+,Adults,Asia,2014,0.2123479008299981,32.427908,53.688046
Iran,Total,15-24,Youth,Asia,2014,0.3387010126514276,32.427908,53.688046
Iran,Male,15-24,Youth,Asia,2014,0.284630261355395,32.427908,53.688046
Iraq,Total,15-24,Youth,Asia,2014,0.2681108813022106,33.223191,43.679291
Iraq,Total,25+,Adults,Asia,2014,0.1019769534502672,33.223191,43.679291
Iraq,Female,15-24,Youth,Asia,2014,0.6128958607537135,33.223191,43.679291
Iraq,Female,25+,Adults,Asia,2014,0.2303043326439066,33.223191,43.679291
Iraq,Male,15-24,Youth,Asia,2014,0.2249053157484756,33.223191,43.679291
Iraq,Male,25+,Adults,Asia,2014,0.0729673104300411,33.223191,43.679291
Ireland,Female,25+,Adults,Europe,2014,0.1286899997313922,53.41291,-8.24389
Ireland,Total,25+,Adults,Europe,2014,0.1375406269306186,53.41291,-8.24389
Ireland,Total,15-24,Youth,Europe,2014,0.3141233984259582,53.41291,-8.24389
Ireland,Female,15-24,Youth,Europe,2014,0.2660963227591394,53.41291,-8.24389
Ireland,Male,25+,Adults,Europe,2014,0.1449944935399822,53.41291,-8.24389
Ireland,Male,15-24,Youth,Europe,2014,0.356738026807059,53.41291,-8.24389
Israel,Total,25+,Adults,Asia,2014,0.065191114453786,31.046051,34.851612
Israel,Total,15-24,Youth,Asia,2014,0.1405893255257997,31.046051,34.851612
Israel,Female,15-24,Youth,Asia,2014,0.1476134196459749,31.046051,34.851612
Israel,Female,25+,Adults,Asia,2014,0.0636600499610518,31.046051,34.851612
Israel,Male,15-24,Youth,Asia,2014,0.1331757500872975,31.046051,34.851612
Israel,Male,25+,Adults,Asia,2014,0.0659566467001531,31.046051,34.851612
Italy,Male,25+,Adults,Europe,2014,0.1316312552042762,41.87194,12.56738
Italy,Male,15-24,Youth,Europe,2014,0.5542319159794783,41.87194,12.56738
Italy,Female,25+,Adults,Europe,2014,0.1577399339224798,41.87194,12.56738
Italy,Female,15-24,Youth,Europe,2014,0.6000564076392061,41.87194,12.56738
Italy,Total,15-24,Youth,Europe,2014,0.572859867307744,41.87194,12.56738
Italy,Total,25+,Adults,Europe,2014,0.1426307448494453,41.87194,12.56738
Jamaica,Total,25+,Adults,North America,2014,0.0835101668054473,18.109581,-77.297508
Jamaica,Total,15-24,Youth,North America,2014,0.3517419216202422,18.109581,-77.297508
Jamaica,Female,15-24,Youth,North America,2014,0.4812511751591501,18.109581,-77.297508
Jamaica,Female,25+,Adults,North America,2014,0.1097531494265223,18.109581,-77.297508
Jamaica,Male,15-24,Youth,North America,2014,0.269091299793172,18.109581,-77.297508
Jamaica,Male,25+,Adults,North America,2014,0.0635257460581804,18.109581,-77.297508
Japan,Female,15-24,Youth,Asia,2014,0.0751296032662709,36.204824,138.252924
Japan,Female,25+,Adults,Asia,2014,0.0418893873055951,36.204824,138.252924
Japan,Male,15-24,Youth,Asia,2014,0.0929248703967337,36.204824,138.252924
Japan,Male,25+,Adults,Asia,2014,0.0468452013215504,36.204824,138.252924
Japan,Total,25+,Adults,Asia,2014,0.0447097692658948,36.204824,138.252924
Japan,Total,15-24,Youth,Asia,2014,0.0841279647586559,36.204824,138.252924
Jordan,Total,25+,Adults,Asia,2014,0.2662597258409662,30.585164,36.238414
Jordan,Male,25+,Adults,Asia,2014,0.0782991753740363,30.585164,36.238414
Jordan,Total,15-24,Youth,Asia,2014,0.2662597258409662,30.585164,36.238414
Jordan,Male,15-24,Youth,Asia,2014,0.3142039807676811,30.585164,36.238414
Jordan,Female,15-24,Youth,Asia,2014,0.6398775148405813,30.585164,36.238414
Jordan,Female,25+,Adults,Asia,2014,0.1485266861855005,30.585164,36.238414
Kazakhstan,Female,15-24,Youth,Asia,2014,0.0550780305675683,48.019573,66.923684
Kazakhstan,Female,25+,Adults,Asia,2014,0.0786215047409277,48.019573,66.923684
Kazakhstan,Male,15-24,Youth,Asia,2014,0.047758467861076,48.019573,66.923684
Kazakhstan,Male,25+,Adults,Asia,2014,0.0613903140025249,48.019573,66.923684
Kazakhstan,Total,25+,Adults,Asia,2014,0.0630198680240314,48.019573,66.923684
Kazakhstan,Total,15-24,Youth,Asia,2014,0.0630198680240314,48.019573,66.923684
Kenya,Total,25+,Adults,Africa,2014,0.0518704056873226,-0.023559,37.906193
Kenya,Total,15-24,Youth,Africa,2014,0.0518704056873226,-0.023559,37.906193
Kenya,Male,15-24,Youth,Africa,2014,0.0981492922184318,-0.023559,37.906193
Kenya,Female,25+,Adults,Africa,2014,0.0235166133927851,-0.023559,37.906193
Kenya,Female,15-24,Youth,Africa,2014,0.0977329501195304,-0.023559,37.906193
Kenya,Male,25+,Adults,Africa,2014,0.0177012543984528,-0.023559,37.906193
Kosovo,Total,25+,Adults,Europe,2014,0.4052351661339278,42.602636,20.902977
Kosovo,Total,15-24,Youth,Europe,2014,0.8188643261973193,42.602636,20.902977
Kuwait,Total,25+,Adults,Asia,2014,0.1142427370367954,29.31166,47.481766
Kuwait,Total,15-24,Youth,Asia,2014,0.1863198044535174,29.31166,47.481766
Kuwait,Female,25+,Adults,Asia,2014,0.0682935346101157,29.31166,47.481766
Kuwait,Male,25+,Adults,Asia,2014,0.0143973783878159,29.31166,47.481766
Kuwait,Male,15-24,Youth,Asia,2014,0.1934379113057025,29.31166,47.481766
Kuwait,Female,15-24,Youth,Asia,2014,0.2358107926616347,29.31166,47.481766
Kyrgyzstan,Total,15-24,Youth,Asia,2014,0.0904402481936125,41.20438,74.766098
Kyrgyzstan,Total,25+,Adults,Asia,2014,0.0448709339493405,41.20438,74.766098
Kyrgyzstan,Male,15-24,Youth,Asia,2014,0.0680920787558086,41.20438,74.766098
Kyrgyzstan,Female,15-24,Youth,Asia,2014,0.1027693464772086,41.20438,74.766098
Kyrgyzstan,Female,25+,Adults,Asia,2014,0.0321657847377044,41.20438,74.766098
Kyrgyzstan,Male,25+,Adults,Asia,2014,0.0334282414246958,41.20438,74.766098
Laos,Female,15-24,Youth,Asia,2014,0.0473421257621746,19.85627,102.495496
Laos,Female,25+,Adults,Asia,2014,0.0144645303392516,19.85627,102.495496
Laos,Male,15-24,Youth,Asia,2014,0.0572000322329366,19.85627,102.495496
Laos,Male,25+,Adults,Asia,2014,0.0232882967579037,19.85627,102.495496
Laos,Total,15-24,Youth,Asia,2014,0.0330118993257944,19.85627,102.495496
Laos,Total,25+,Adults,Asia,2014,0.0330118993257944,19.85627,102.495496
Latvia,Female,15-24,Youth,Europe,2014,0.2675870960810121,56.879635,24.603189
Latvia,Female,25+,Adults,Europe,2014,0.1207794998522657,56.879635,24.603189
Latvia,Male,25+,Adults,Europe,2014,0.1476671412071235,56.879635,24.603189
Latvia,Male,15-24,Youth,Europe,2014,0.259998925568777,56.879635,24.603189
Latvia,Total,25+,Adults,Europe,2014,0.1341293077976846,56.879635,24.603189
Latvia,Total,15-24,Youth,Europe,2014,0.2631550672862553,56.879635,24.603189
Lebanon,Total,15-24,Youth,Asia,2014,0.16663532908933,33.854721,35.862285
Lebanon,Total,25+,Adults,Asia,2014,0.16663532908933,33.854721,35.862285
Lebanon,Male,25+,Adults,Asia,2014,0.0688173198313143,33.854721,35.862285
Lebanon,Male,15-24,Youth,Asia,2014,0.2528673883263048,33.854721,35.862285
Lebanon,Female,25+,Adults,Asia,2014,0.1334174971124661,33.854721,35.862285
Lebanon,Female,15-24,Youth,Asia,2014,0.2810443471487281,33.854721,35.862285
Lesotho,Total,15-24,Youth,Africa,2014,0.2452143042610151,-29.609988,28.233608
Lesotho,Total,25+,Adults,Africa,2014,0.2452143042610151,-29.609988,28.233608
Lesotho,Female,15-24,Youth,Africa,2014,0.4393886486341293,-29.609988,28.233608
Lesotho,Female,25+,Adults,Africa,2014,0.1899863010019071,-29.609988,28.233608
Lesotho,Male,15-24,Youth,Africa,2014,0.2282226221493996,-29.609988,28.233608
Lesotho,Male,25+,Adults,Africa,2014,0.1796314700905208,-29.609988,28.233608
Liberia,Female,15-24,Youth,Africa,2014,0.0157135566359558,6.428055,-9.429499
Liberia,Total,25+,Adults,Africa,2014,0.0296543017540089,6.428055,-9.429499
Liberia,Total,15-24,Youth,Africa,2014,0.0203873324558811,6.428055,-9.429499
Liberia,Female,25+,Adults,Africa,2014,0.0262161218405006,6.428055,-9.429499
Liberia,Male,15-24,Youth,Africa,2014,0.0248999435923607,6.428055,-9.429499
Liberia,Male,25+,Adults,Africa,2014,0.0331596336189529,6.428055,-9.429499
Libya,Male,15-24,Youth,Africa,2014,0.5680920787558087,26.3351,17.228331
Libya,Male,25+,Adults,Africa,2014,0.179080824088748,26.3351,17.228331
Libya,Female,15-24,Youth,Africa,2014,0.9300948185554272,26.3351,17.228331
Libya,Female,25+,Adults,Africa,2014,0.2901501517634102,26.3351,17.228331
Lithuania,Total,15-24,Youth,Europe,2014,0.2581992532703,55.169438,23.881275
Lithuania,Total,25+,Adults,Europe,2014,0.1320475973031776,55.169438,23.881275
Lithuania,Male,15-24,Youth,Europe,2014,0.2640951946063553,55.169438,23.881275
Lithuania,Male,25+,Adults,Europe,2014,0.1519111445378602,55.169438,23.881275
Lithuania,Female,25+,Adults,Europe,2014,0.1132181901206049,55.169438,23.881275
Lithuania,Female,15-24,Youth,Europe,2014,0.2513900453947192,55.169438,23.881275
Luxembourg,Total,25+,Adults,Europe,2014,0.0637137715222004,49.815273,6.129583
Luxembourg,Total,15-24,Youth,Europe,2014,0.3286416503263585,49.815273,6.129583
Luxembourg,Female,15-24,Youth,Europe,2014,0.2409412017513229,49.815273,6.129583
Luxembourg,Female,25+,Adults,Europe,2014,0.0665475838727873,49.815273,6.129583
Luxembourg,Male,15-24,Youth,Europe,2014,0.3451878911601171,49.815273,6.129583
Luxembourg,Male,25+,Adults,Europe,2014,0.0605441994144349,49.815273,6.129583
Madagascar,Female,15-24,Youth,Africa,2014,0.030513846732386,-18.766947,46.869107
Madagascar,Female,25+,Adults,Africa,2014,0.0133900991162803,-18.766947,46.869107
Madagascar,Male,15-24,Youth,Africa,2014,0.0373096242176797,-18.766947,46.869107
Madagascar,Male,25+,Adults,Africa,2014,0.0096564506164549,-18.766947,46.869107
Madagascar,Total,15-24,Youth,Africa,2014,0.0212424006374958,-18.766947,46.869107
Madagascar,Total,25+,Adults,Africa,2014,0.0212424006374958,-18.766947,46.869107
Malawi,Total,15-24,Youth,Africa,2014,0.07108481739146,-13.254308,34.301525
Malawi,Total,25+,Adults,Africa,2014,0.07108481739146,-13.254308,34.301525
Malawi,Male,15-24,Youth,Africa,2014,0.0859007762765586,-13.254308,34.301525
Malawi,Male,25+,Adults,Africa,2014,0.0419162480861693,-13.254308,34.301525
Malawi,Female,15-24,Youth,Africa,2014,0.0945902387923393,-13.254308,34.301525
Malawi,Female,25+,Adults,Africa,2014,0.0712616508635741,-13.254308,34.301525
Malaysia,Male,25+,Adults,Asia,2014,0.0189368503048698,4.210484,101.975766
Malaysia,Female,25+,Adults,Asia,2014,0.0200650030889897,4.210484,101.975766
Malaysia,Female,15-24,Youth,Asia,2014,0.151602245561256,4.210484,101.975766
Malaysia,Male,15-24,Youth,Asia,2014,0.1215987536597813,4.210484,101.975766
Malaysia,Total,15-24,Youth,Asia,2014,0.1273603910929651,4.210484,101.975766
Malaysia,Total,25+,Adults,Asia,2014,0.0184399258642456,4.210484,101.975766
Maldives,Male,25+,Adults,Asia,2014,0.0523919525101399,3.202778,73.22068
Maldives,Male,15-24,Youth,Asia,2014,0.281030916758441,3.202778,73.22068
Maldives,Female,25+,Adults,Asia,2014,0.0716242714013269,3.202778,73.22068
