Country,Sex,Age,age_categories,Continent,Year,UnemploymentRate
Kazakhstan,Male,15-24,Youth,Asia,2015,0.04699749400302864
Kazakhstan,Male,25+,Adults,Asia,2015,0.05978209887297142
Kazakhstan,Total,25+,Adults,Asia,2015,0.06122047859628435
Kazakhstan,Total,15-24,Youth,Asia,2015,0.06122047859628435
Kenya,Total,25+,Adults,Africa,2015,0.05178167003926509
Kenya,Total,15-24,Youth,Africa,2015,0.05178167003926509
Kenya,Male,15-24,Youth,Africa,2015,0.09822972085605929
Kenya,Female,25+,Adults,Africa,2015,0.02343844226156176
Kenya,Female,15-24,Youth,Africa,2015,0.09792149662963509
Kenya,Male,25+,Adults,Africa,2015,0.017608984066147602
Kosovo,Total,25+,Adults,Europe,2015,0.37827153214242637
Kosovo,Total,15-24,Youth,Europe,2015,0.7729057503919808
Kuwait,Total,25+,Adults,Asia,2015,0.11607226613726125
Kuwait,Total,15-24,Youth,Asia,2015,0.20458048002573004
Kuwait,Female,25+,Adults,Asia,2015,0.05011993942723898
Kuwait,Male,25+,Adults,Asia,2015,0.00868388255316868
Kuwait,Male,15-24,Youth,Asia,2015,0.18890124763806437
Kuwait,Female,15-24,Youth,Asia,2015,0.28010881655298103
Kyrgyzstan,Total,15-24,Youth,Asia,2015,0.07893220407124
Kyrgyzstan,Total,25+,Adults,Asia,2015,0.03657147451789711
Kyrgyzstan,Male,15-24,Youth,Asia,2015,0.07061014995778668
Kyrgyzstan,Female,15-24,Youth,Asia,2015,0.10681979603596843
Kyrgyzstan,Female,25+,Adults,Asia,2015,0.033368622773750016
Kyrgyzstan,Male,25+,Adults,Asia,2015,0.034614920732769595
Laos,Female,15-24,Youth,Asia,2015,0.054582490183728447
Laos,Female,25+,Adults,Asia,2015,0.01748837458624248
Laos,Male,15-24,Youth,Asia,2015,0.0658661770815186
Laos,Male,25+,Adults,Asia,2015,0.028209217244475414
Laos,Total,15-24,Youth,Asia,2015,0.038581632516315786
Laos,Total,25+,Adults,Asia,2015,0.038581632516315786
Latvia,Female,15-24,Youth,Europe,2015,0.18908886238458344
Latvia,Female,25+,Adults,Europe,2015,0.10935259511397596
Latvia,Male,25+,Adults,Europe,2015,0.13854008925101513
Latvia,Male,15-24,Youth,Europe,2015,0.2409241366371397
Latvia,Total,25+,Adults,Europe,2015,0.12397314428914112
Latvia,Total,15-24,Youth,Europe,2015,0.21832996073491379
Lebanon,Total,15-24,Youth,Asia,2015,0.17290262347953883
Lebanon,Total,25+,Adults,Asia,2015,0.17290262347953883
Lebanon,Male,25+,Adults,Asia,2015,0.0736119859020919
Lebanon,Male,15-24,Youth,Asia,2015,0.2682890875222792
Lebanon,Female,25+,Adults,Asia,2015,0.13943795982364215
Lebanon,Female,15-24,Youth,Asia,2015,0.2819179587515579
Lesotho,Total,15-24,Youth,Africa,2015,0.24861187422664754
Lesotho,Total,25+,Adults,Africa,2015,0.24861187422664754
Lesotho,Female,15-24,Youth,Africa,2015,0.4460808619557497
Lesotho,Female,25+,Adults,Africa,2015,0.19365862156765523
Lesotho,Male,15-24,Youth,Africa,2015,0.2306053255785905
Lesotho,Male,25+,Adults,Africa,2015,0.1823213304565739
Liberia,Female,15-24,Youth,Africa,2015,0.022111737982605434
Liberia,Total,25+,Adults,Africa,2015,0.031601917244028714
Liberia,Total,15-24,Youth,Africa,2015,0.031601917244028714
Liberia,Female,25+,Adults,Africa,2015,0.028584446737513567
Liberia,Male,15-24,Youth,Africa,2015,0.028128810924538672
Liberia,Male,25+,Adults,Africa,2015,0.04379464225888155
Libya,Male,15-24,Youth,Africa,2015,0.5745031559480576
Libya,Male,25+,Adults,Africa,2015,0.18229452834992832
Libya,Female,15-24,Youth,Africa,2015,0.9379397220621541
Libya,Female,25+,Adults,Africa,2015,0.29416652148858896
Lithuania,Total,15-24,Youth,Europe,2015,0.2179681322951984
Lithuania,Total,25+,Adults,Europe,2015,0.11282346792457887
Lithuania,Male,15-24,Youth,Europe,2015,0.21488589003095643
Lithuania,Male,25+,Adults,Europe,2015,0.1266265528470538
Lithuania,Female,25+,Adults,Europe,2015,0.09975744093485747
Lithuania,Female,15-24,Youth,Europe,2015,0.2230069283445679
Luxembourg,Total,25+,Adults,Europe,2015,0.07740448399244179
Luxembourg,Total,15-24,Youth,Europe,2015,0.23434421945564923
Luxembourg,Female,15-24,Youth,Europe,2015,0.20955227080848554
Luxembourg,Female,25+,Adults,Europe,2015,0.08725425818469332
Luxembourg,Male,15-24,Youth,Europe,2015,0.2527170635611959
Luxembourg,Male,25+,Adults,Europe,2015,0.0663218128944935
Madagascar,Female,15-24,Youth,Africa,2015,0.03894346095603115
Madagascar,Female,25+,Adults,Africa,2015,0.01716674930649549
Madagascar,Male,15-24,Youth,Africa,2015,0.04930247517454872
Madagascar,Male,25+,Adults,Africa,2015,0.012074349043834845
Madagascar,Total,15-24,Youth,Africa,2015,0.04565738867074952
Madagascar,Total,25+,Adults,Africa,2015,0.01499577866820332
Malawi,Total,15-24,Youth,Africa,2015,0.07052974363784995
Malawi,Total,25+,Adults,Africa,2015,0.07052974363784995
Malawi,Male,15-24,Youth,Africa,2015,0.08527090229292023
Malawi,Male,25+,Adults,Africa,2015,0.04140925476742472
Malawi,Female,15-24,Youth,Africa,2015,0.0941155974859624
Malawi,Female,25+,Adults,Africa,2015,0.07066375417107786
Malaysia,Male,25+,Adults,Asia,2015,0.020034574717572803
Malaysia,Female,25+,Adults,Asia,2015,0.021280872676592382
Malaysia,Female,15-24,Youth,Asia,2015,0.16552981064311656
Malaysia,Male,15-24,Youth,Asia,2015,0.1405770493560794
Malaysia,Total,15-24,Youth,Asia,2015,0.142399592607979
Malaysia,Total,25+,Adults,Asia,2015,0.019377923104756035
Maldives,Male,25+,Adults,Asia,2015,0.04906125621473848
Maldives,Male,15-24,Youth,Asia,2015,0.26239262406025116
Maldives,Female,25+,Adults,Asia,2015,0.05714209136838156
Maldives,Female,15-24,Youth,Asia,2015,0.16175071360608945
Maldives,Total,15-24,Youth,Asia,2015,0.11754957272974989
Maldives,Total,25+,Adults,Asia,2015,0.11754957272974989
Mali,Total,15-24,Youth,Africa,2015,0.26751182642955734
Mali,Male,25+,Adults,Africa,2015,0.014955575508234946
Mali,Male,15-24,Youth,Africa,2015,0.03059460473593225
Mali,Female,15-24,Youth,Africa,2015,0.026989721392101422
Mali,Female,25+,Adults,Africa,2015,0.012851610136556734
Mali,Total,25+,Adults,Africa,2015,0.04378124120555876
Malta,Male,15-24,Youth,Europe,2015,0.17540638694201366
Malta,Female,25+,Adults,Europe,2015,0.0604119483791426
Malta,Female,15-24,Youth,Europe,2015,0.1310220983369293
Malta,Total,15-24,Youth,Europe,2015,0.15551922381099154
Malta,Total,25+,Adults,Europe,2015,0.05872341566047092
Malta,Male,25+,Adults,Europe,2015,0.0573833103281918
Mauritania,Total,15-24,Youth,Africa,2015,0.1710912477720749
Mauritania,Total,25+,Adults,Africa,2015,0.1710912477720749
Mauritania,Male,25+,Adults,Africa,2015,0.10095013468058589
Mauritania,Male,15-24,Youth,Africa,2015,0.2257541442757401
Mauritania,Female,25+,Adults,Africa,2015,0.12909234665844738
Mauritania,Female,15-24,Youth,Africa,2015,0.28903391806595996
Mauritius,Male,15-24,Youth,Africa,2015,0.2853620294555152
Mauritius,Female,15-24,Youth,Africa,2015,0.4187963173905469
Mauritius,Female,25+,Adults,Africa,2015,0.09529489017836801
Mauritius,Total,15-24,Youth,Africa,2015,0.3404537596655097
Mauritius,Total,25+,Adults,Africa,2015,0.0605593599656933
Mauritius,Male,25+,Adults,Africa,2015,0.0393186904490693
Mexico,Female,15-24,Youth,North America,2015,0.13287144369547446
Mexico,Female,25+,Adults,North America,2015,0.04390185068546388
Mexico,Male,15-24,Youth,North America,2015,0.10417978853137856
Mexico,Total,15-24,Youth,North America,2015,0.11429758379008591
Mexico,Total,25+,Adults,North America,2015,0.0446389086182174
Mexico,Male,25+,Adults,North America,2015,0.04505434127122392
Moldova,Total,15-24,Youth,Europe,2015,0.0429637769528685
Moldova,Female,15-24,Youth,Europe,2015,0.038876455689417194
Moldova,Female,25+,Adults,Europe,2015,0.014794762868361452
Moldova,Male,15-24,Youth,Europe,2015,0.04922206885461197
Moldova,Male,25+,Adults,Europe,2015,0.027391752991785156
Moldova,Total,25+,Adults,Europe,2015,0.020262392624060252
Mongolia,Total,15-24,Youth,Asia,2015,0.17492394902239317
Mongolia,Female,15-24,Youth,Asia,2015,0.18388925369534048
Mongolia,Male,25+,Adults,Asia,2015,0.058669811447179754
Mongolia,Male,15-24,Youth,Asia,2015,0.16083944198013964
Mongolia,Female,25+,Adults,Asia,2015,0.04116803580761448
Mongolia,Total,25+,Adults,Asia,2015,0.05179507109258788
Montenegro,Total,25+,Adults,Europe,2015,0.2060143927312687
Montenegro,Total,15-24,Youth,Europe,2015,0.503115744897549
Montenegro,Female,15-24,Youth,Europe,2015,0.4636898460218973
Montenegro,Female,25+,Adults,Europe,2015,0.20868120234250415
Montenegro,Male,15-24,Youth,Europe,2015,0.5382935098698758
Montenegro,Male,25+,Adults,Europe,2015,0.2053845432250975
Morocco,Male,25+,Adults,Africa,2015,0.09450422803232335
Morocco,Male,15-24,Youth,Africa,2015,0.27683895954222
Morocco,Total,15-24,Youth,Africa,2015,0.27828627330108147
Morocco,Female,15-24,Youth,Africa,2015,0.28498679996247706
Morocco,Total,25+,Adults,Africa,2015,0.09777408504308438
Morocco,Female,25+,Adults,Africa,2015,0.10874954771445035
Mozambique,Female,15-24,Youth,Africa,2015,0.09384757641950657
Mozambique,Female,25+,Adults,Africa,2015,0.031237855295426227
Mozambique,Male,15-24,Youth,Africa,2015,0.0991141903753635
Mozambique,Total,25+,Adults,Africa,2015,0.025609412899853932
Mozambique,Total,15-24,Youth,Africa,2015,0.0988059661489393
Mozambique,Male,25+,Adults,Africa,2015,0.018319239892255534
Myanmar,Female,15-24,Youth,Asia,2015,0.023411640154916178
Myanmar,Female,25+,Adults,Asia,2015,0.00801382988702912
Myanmar,Male,15-24,Youth,Asia,2015,0.019042896771686257
Myanmar,Male,25+,Adults,Asia,2015,0.005816057142091369
Myanmar,Total,15-24,Youth,Asia,2015,0.020865440023585854
Myanmar,Total,25+,Adults,Asia,2015,0.006633521394781631
Namibia,Male,15-24,Youth,Africa,2015,0.48170086168772863
Namibia,Total,15-24,Youth,Africa,2015,0.34831571094821384
Namibia,Total,25+,Adults,Africa,2015,0.34831571094821384
Namibia,Male,25+,Adults,Africa,2015,0.19984990820278475
Namibia,Female,25+,Adults,Africa,2015,0.226464400101848
Namibia,Female,15-24,Youth,Africa,2015,0.625427158574664
Nepal,Male,25+,Adults,Asia,2015,0.09643397971080528
Nepal,Male,15-24,Youth,Asia,2015,0.24876375283097255
Nepal,Female,25+,Adults,Asia,2015,0.12089090202489915
Nepal,Female,15-24,Youth,Asia,2015,0.2929202235295694
Nepal,Total,25+,Adults,Asia,2015,0.17541085395978792
Nepal,Total,15-24,Youth,Asia,2015,0.17541085395978792
Netherlands,Female,15-24,Youth,Europe,2015,0.14896610873614669
Netherlands,Female,25+,Adults,Europe,2015,0.08628938234545235
Netherlands,Total,25+,Adults,Europe,2015,0.08070114310984842
Netherlands,Total,15-24,Youth,Europe,2015,0.1503330161750714
Netherlands,Male,15-24,Youth,Europe,2015,0.15129789201431235
Netherlands,Male,25+,Adults,Europe,2015,0.07594376918025755
New Caledonia,Female,15-24,Youth,Oceania,2015,0.5323166400879109
New Caledonia,Male,15-24,Youth,Oceania,2015,0.48030715214215836
New Caledonia,Male,25+,Adults,Oceania,2015,0.11768805028075208
New Caledonia,Total,15-24,Youth,Oceania,2015,0.2740895101021607
New Caledonia,Total,25+,Adults,Oceania,2015,0.2740895101021607
New Caledonia,Female,25+,Adults,Oceania,2015,0.14714356548424706
New Zealand,Total,25+,Adults,Oceania,2015,0.05076318998673296
New Zealand,Total,15-24,Youth,Oceania,2015,0.18516235376100565
New Zealand,Female,25+,Adults,Oceania,2015,0.05909864515350907
New Zealand,Male,15-24,Youth,Oceania,2015,0.18678388121306336
New Zealand,Female,15-24,Youth,Oceania,2015,0.1851891558676512
New Zealand,Male,25+,Adults,Oceania,2015,0.043593626459039685
Nicaragua,Male,25+,Adults,North America,2015,0.04260194851315314
Nicaragua,Total,15-24,Youth,North America,2015,0.08037951783010144
Nicaragua,Total,25+,Adults,North America,2015,0.08037951783010144
Nicaragua,Male,15-24,Youth,North America,2015,0.09340534165985445
Nicaragua,Female,25+,Adults,North America,2015,0.048967448841478946
Nicaragua,Female,15-24,Youth,North America,2015,0.16839763605419386
Niger,Male,15-24,Youth,Africa,2015,0.011417697431018078
Niger,Total,15-24,Youth,Africa,2015,0.007131593876612035
Niger,Total,25+,Adults,Africa,2015,0.007131593876612035
Niger,Female,15-24,Youth,Africa,2015,0.005078999209337853
Niger,Female,25+,Adults,Africa,2015,0.00584285924873695
Niger,Male,25+,Adults,Africa,2015,0.0066737245547500035
Nigeria,Total,25+,Adults,Africa,2015,0.04650165503008537
Nigeria,Total,15-24,Youth,Africa,2015,0.10225003685289663
Nigeria,Female,25+,Adults,Africa,2015,0.03243054904115464
Nigeria,Male,15-24,Youth,Africa,2015,0.13190656785623353
Nigeria,Male,25+,Adults,Africa,2015,0.04591200868388256
Nigeria,Female,15-24,Youth,Africa,2015,0.15207515310703423
North Korea,Female,15-24,Youth,Asia,2015,0.13259002157569588
North Korea,Female,25+,Adults,Asia,2015,0.03793838195682181
North Korea,Male,15-24,Youth,Asia,2015,0.13212098470939818
North Korea,Male,25+,Adults,Asia,2015,0.04288337063293175
North Macedonia,Total,25+,Adults,Europe,2015,0.3222551292531593
North Macedonia,Male,25+,Adults,Europe,2015,0.326704278956326
North Macedonia,Male,15-24,Youth,Europe,2015,0.6697846450731028
North Macedonia,Female,25+,Adults,Europe,2015,0.3137856635531553
North Macedonia,Total,15-24,Youth,Europe,2015,0.6401683172297343
North Macedonia,Female,15-24,Youth,Europe,2015,0.5865104997252784
Norway,Total,25+,Adults,Europe,2015,0.04550997708419882
Norway,Total,15-24,Youth,Europe,2015,0.13230859945591725
Norway,Female,15-24,Youth,Europe,2015,0.11467281328312404
Norway,Male,25+,Adults,Europe,2015,0.04747993192264912
Norway,Male,15-24,Youth,Europe,2015,0.14887230136288715
Norway,Female,25+,Adults,Europe,2015,0.04308438643277362
Oman,Female,15-24,Youth,Asia,2015,0.4147089961270956
Oman,Total,25+,Adults,Asia,2015,0.15277647489759363
Oman,Total,15-24,Youth,Asia,2015,0.15277647489759363
Oman,Female,25+,Adults,Asia,2015,0.13336728266841777
Oman,Male,15-24,Youth,Asia,2015,0.16465874217713514
Oman,Male,25+,Adults,Asia,2015,0.009407539432599402
Pakistan,Total,15-24,Youth,Asia,2015,0.0881789308639659
Pakistan,Female,15-24,Youth,Asia,2015,0.1269213760201552
Pakistan,Male,15-24,Youth,Asia,2015,0.07641280604655526
Pakistan,Male,25+,Adults,Asia,2015,0.02430951072754319
Pakistan,Total,25+,Adults,Asia,2015,0.032591361681028136
Pakistan,Female,25+,Adults,Asia,2015,0.06408383698958738
Palestine,Total,15-24,Youth,Asia,2015,0.5013602069122632
Palestine,Total,25+,Adults,Asia,2015,0.24648557376609803
Palestine,Female,15-24,Youth,Asia,2015,0.7524021388081104
Palestine,Male,15-24,Youth,Asia,2015,0.4450221787432492
Palestine,Male,25+,Adults,Asia,2015,0.20571956955816728
Palestine,Female,25+,Adults,Asia,2015,0.3811795607134721
Panama,Total,25+,Adults,North America,2015,0.03998874311520886
Panama,Total,15-24,Youth,North America,2015,0.15624288069042228
Panama,Male,25+,Adults,North America,2015,0.033583039626914675
Panama,Female,25+,Adults,North America,2015,0.048860240414896616
Panama,Female,15-24,Youth,North America,2015,0.21087897508744188
Panama,Male,15-24,Youth,North America,2015,0.12658634968708543
Papua New Guinea,Male,15-24,Youth,Oceania,2015,0.07807453665858137
Papua New Guinea,Female,15-24,Youth,Oceania,2015,0.04429048123182482
Papua New Guinea,Female,25+,Adults,Oceania,2015,0.010037388938770587
Papua New Guinea,Total,15-24,Youth,Oceania,2015,0.039499604668926984
Papua New Guinea,Total,25+,Adults,Oceania,2015,0.039499604668926984
Papua New Guinea,Male,25+,Adults,Oceania,2015,0.038715643049543697
Paraguay,Total,15-24,Youth,South America,2015,0.14762600340386756
Paraguay,Total,25+,Adults,South America,2015,0.03587461974511197
Paraguay,Female,15-24,Youth,South America,2015,0.15845405448868283
Paraguay,Female,25+,Adults,South America,2015,0.041610270567266586
Paraguay,Male,15-24,Youth,South America,2015,0.1384730839844012
Paraguay,Male,25+,Adults,South America,2015,0.03091623001567924
Peru,Total,15-24,Youth,South America,2015,0.0897066509427641
Peru,Male,25+,Adults,South America,2015,0.030567802629286663
Peru,Total,25+,Adults,South America,2015,0.03129145950871739
Peru,Female,25+,Adults,South America,2015,0.03363664384020584
Peru,Male,15-24,Youth,South America,2015,0.09450422803232335
Peru,Female,15-24,Youth,South America,2015,0.08832634245051661
Philippines,Female,25+,Adults,Asia,2015,0.021790112702858445
Philippines,Female,15-24,Youth,Asia,2015,0.1373875986652551
Philippines,Total,25+,Adults,Asia,2015,0.022768389595422205
Philippines,Total,15-24,Youth,Asia,2015,0.11301108267109795
Philippines,Male,15-24,Youth,Asia,2015,0.10281288109245387
Philippines,Male,25+,Adults,Asia,2015,0.02432291178086598
Poland,Male,25+,Adults,Europe,2015,0.08092896101633588
Poland,Male,15-24,Youth,Europe,2015,0.27663794374237816
Poland,Total,15-24,Youth,Europe,2015,0.2774554079950684
Poland,Total,25+,Adults,Europe,2015,0.08446683909355275
Poland,Female,15-24,Youth,Europe,2015,0.2800150091797215
Poland,Female,25+,Adults,Europe,2015,0.08943862987630828
Portugal,Female,25+,Adults,Europe,2015,0.14837646238994387
Portugal,Male,15-24,Youth,Europe,2015,0.3959877246351563
Portugal,Male,25+,Adults,Europe,2015,0.14440975060639769
Portugal,Total,25+,Adults,Europe,2015,0.14632610123155682
Portugal,Female,15-24,Youth,Europe,2015,0.4621755269964219
Portugal,Total,15-24,Youth,Europe,2015,0.4277482210101714
Puerto Rico,Male,15-24,Youth,North America,2015,0.4040149555755082
Puerto Rico,Male,25+,Adults,North America,2015,0.1583602471154233
Puerto Rico,Female,15-24,Youth,North America,2015,0.27679875638225165
Puerto Rico,Female,25+,Adults,North America,2015,0.1144449953766366
Qatar,Male,25+,Adults,Asia,2015,0.0
Qatar,Female,25+,Adults,Asia,2015,0.0070891572077565294
Qatar,Male,15-24,Youth,Asia,2015,0.002640007504589861
Qatar,Total,15-24,Youth,Asia,2015,0.0075849961806998024
Qatar,Total,25+,Adults,Asia,2015,0.001018480052532129
Qatar,Female,15-24,Youth,Asia,2015,0.040363972608247006
Republic of Vietnam,Total,15-24,Youth,Asia,2015,0.08899639511665616
Republic of Vietnam,Total,25+,Adults,Asia,2015,0.013052625936398601
Republic of Vietnam,Male,15-24,Youth,Asia,2015,0.08259069162836198
Republic of Vietnam,Female,25+,Adults,Asia,2015,0.01041261843180874
Republic of Vietnam,Female,15-24,Youth,Asia,2015,0.08703984133152866
Republic of Vietnam,Male,25+,Adults,Asia,2015,0.014352528108709345
Romania,Male,25+,Adults,Europe,2015,0.08535130861285696
Romania,Male,15-24,Youth,Europe,2015,0.27478859838383296
Romania,Female,25+,Adults,Europe,2015,0.06076037576553517
Romania,Female,15-24,Youth,Europe,2015,0.31198992240790124
Romania,Total,15-24,Youth,Europe,2015,0.2898245802120047
Romania,Total,25+,Adults,Europe,2015,0.07476447648785195
Rwanda,Male,15-24,Youth,Africa,2015,0.2061350022111738
Rwanda,Female,25+,Adults,Africa,2015,0.14503960011256886
Rwanda,Female,15-24,Youth,Africa,2015,0.23910159338524012
Rwanda,Total,15-24,Youth,Africa,2015,0.17321308121485016
Rwanda,Total,25+,Adults,Africa,2015,0.17321308121485016
Rwanda,Male,25+,Adults,Africa,2015,0.13116950992347998
Saint Lucia,Male,25+,Adults,North America,2015,0.15677892282333394
Saint Lucia,Female,25+,Adults,North America,2015,0.22749628120770296
Saint Lucia,Female,15-24,Youth,North America,2015,0.5961458570643653
Saint Lucia,Male,15-24,Youth,North America,2015,0.6603905066938262
Saint Lucia,Total,25+,Adults,North America,2015,0.3667600273381488
Saint Lucia,Total,15-24,Youth,North America,2015,0.3667600273381488
Saint Vincent and the Grenadines,Male,25+,Adults,North America,2015,0.2059875906246231
Saint Vincent and the Grenadines,Female,15-24,Youth,North America,2015,0.5420458048002573
Saint Vincent and the Grenadines,Female,25+,Adults,North America,2015,0.16796880234786454
